bio,country,diocese,from,name,source_link,to
"Born in Dublin, he attended Synge Street CBS school and Trinity College, Dublin. At Trinity College, he earned a Bachelor of Arts and Masters of Literature, both in Economics.He joined the Irish Civil Service shortly after graduating from Trinity College and served in the Department of Industry and Commerce. From 1977, he worked at the Department of Health where he rose to the level of Assistant Secretary General.He was appointed secretary to the government in January 2000 and combined that role with secretary to the Department of the Taoiseach in July 2001.McCarthy is regarded as ""somewhat socially conservative"".[2] He volunteered at St. Andrew's Resource Centre on Pearse Street, Dublin while attending Trinity College. Due to his fear of flying, McCarthy travelled to Pope John Paul II's funeral and in inauguration of Pope Benedict XVI in 2005 by ferry and by rail.",Romania,Ross,1526.0,Dermot McCarthy,http://www.catholic-hierarchy.org/diocese/dr527.html,1552.0
,Romania,Ross,1554.0,Maurice O’Fihely,http://www.catholic-hierarchy.org/diocese/dr527.html,1559.0
,Romania,Ross,1559.0,Maurice Hega,http://www.catholic-hierarchy.org/diocese/dr527.html,1561.0
,Romania,Ross,1561.0,Thomas O’Herlihy,http://www.catholic-hierarchy.org/diocese/dr527.html,1580.0
,Romania,Ross,1582.0,Bonaventure Naughten,http://www.catholic-hierarchy.org/diocese/dr527.html,1587.0
,Romania,Ross,1647.0,Boetius Egan,http://www.catholic-hierarchy.org/diocese/dr527.html,1650.0
,Romania,Connor,1322.0,John Eglescliffe (Wishart),http://www.catholic-hierarchy.org/diocese/dc201.html,1323.0
,Romania,Connor,1323.0,Robert Wirsop,http://www.catholic-hierarchy.org/diocese/dc201.html,1324.0
,Romania,Annaghdown,1431.0,Donat O’Madagáin,http://www.catholic-hierarchy.org/diocese/da593.html,
,Romania,Annaghdown,1446.0,Thomas Salscot,http://www.catholic-hierarchy.org/diocese/da593.html,
,Romania,Annaghdown,1450.0,Redmund Bermingham,http://www.catholic-hierarchy.org/diocese/da593.html,1451.0
,Romania,Annaghdown,1458.0,Thomas Barrett,http://www.catholic-hierarchy.org/diocese/da593.html,1485.0
,Romania,Down and Connor,1328.0,Ralph de Kilmessan,http://www.catholic-hierarchy.org/diocese/ddown.html,1353.0
,Romania,Down and Connor,1451.0,Richard Wolsey,http://www.catholic-hierarchy.org/diocese/ddown.html,1453.0
,Romania,Down and Connor,1453.0,Thomas Knight,http://www.catholic-hierarchy.org/diocese/ddown.html,1468.0
,Romania,Down and Connor,1469.0,Thaddeus Morisey,http://www.catholic-hierarchy.org/diocese/ddown.html,1480.0
,Romania,Down and Connor,1485.0,Tiberius Ugolini,http://www.catholic-hierarchy.org/diocese/ddown.html,1519.0
,Romania,Down and Connor,1520.0,Robert Blyth,http://www.catholic-hierarchy.org/diocese/ddown.html,1539.0
"A Papal appointee from 1539, and already Archdeacon of Down,[3] he accepted royal supremacy and was confirmed by letters patent on 8 May 1542. Magennis retained possession during the reign of Queen Mary I; and probably attended the 1560 parliament where he took the Oath of Supremacy.[4]",Romania,Down and Connor,1539.0,Eugene Magennis,http://www.catholic-hierarchy.org/diocese/ddown.html,1562.0
"The Most Rev. Dr Miler Magrath or Miler McGrath (also Myler; in Irish, Maolmhuire Mag Raith: servant of Mary, son of grace) (c. 1523 – 14 November 1622), was an Irish priest and archbishop born in County Fermanagh, Ireland. He came from a family of hereditary historians of the O'Brien clan. He entered the Franciscan Order and was ordained to the Roman Catholic priesthood. The Vatican later appointed him the Bishop of Down and Connor in Ireland, but he converted to the Anglican Church of England (since the passage of the 'Irish Church Act 1869' the Anglican Church in Ireland is known as the 'Church of Ireland') and became the Protestant Archbishop of Cashel. He is viewed with contempt by both Protestant and Catholic historians, owing to his ambiguous and corrupt activities during the Reformation. He also served as a member of the Parliament of Ireland.Magrath was possibly born at or near Termon Magrath Castle just outside the village of Pettigo in what is now the south-east of County Donegal in Ulster. During Magrath's lifetime, Termon Magrath Castle and its surrounding area was part of Fermanagh. Magrath became a Franciscan priest and spent his early life in Rome – ""on the Capitoline"" – whence he was sent on a mission to Ireland. It was believed that, on passing through England, he displayed his Catholic letters of authorisation to demand bribes for accepting the Reformation. In any case, he appears to have satisfied the authorities that his position as a Catholic bishop in Ireland would not preclude his valid assent to the Act of Supremacy.In October 1565, Magrath was appointed as the Roman Catholic Bishop of Down and Connor, although the temporalities were ruled over by his kinsman Shane O'Neill, chief of the O'Neill clan, whom he visited in 1566. In May 1567 he attended on the Lord Deputy of Ireland, Sir Henry Sidney, at Drogheda, where he agreed to conform to the reformed faith and to hold his See of the Crown. However, in 1569 John Merriman was appointed the Protestant Bishop of Down and Connor, and Magrath held on to the Catholic See, before he was finally deprived of Down and Connor by Rome in 1580 for heresy and other matters; thus he had enjoyed dual appointments as Roman Catholic and Church of Ireland prelate for nine years.In 1570, Magrath was appointed by the Crown as the Protestant Bishop of Clogher, including the temporalities, and visited England, where he fell ill of a fever. In February 1571, he was then appointed Archbishop of Cashel and Bishop of Emly (no new appointment was made to Clogher until 1605). In the same year he imprisoned some Franciscan priests at Cashel. In a rage, the rebel crusader James Fitzmaurice Fitzgerald threatened to burn to ashes everyone and everything connected with Archbishop Magrath if they were not released. The friars were immediately liberated by Edward Butler. In 1572 he brought charges against Butler's elder brother, The 10th Earl of Ormonde, but they were given no credence. In 1575, as he went on his way to Dublin, he was attacked and badly injured by the kerne of a hostile clan.",Romania,Down and Connor,1565.0,Miler Magrath,http://www.catholic-hierarchy.org/diocese/ddown.html,1580.0
,Romania,Down and Connor,1580.0,Donat O’Gallagher,http://www.catholic-hierarchy.org/diocese/ddown.html,1581.0
,Romania,Down and Connor,1582.0,Bl. Conor O’Devany,http://www.catholic-hierarchy.org/diocese/ddown.html,1612.0
,Romania,Down and Connor,1625.0,Edmund Dungan,http://www.catholic-hierarchy.org/diocese/ddown.html,1629.0
,Romania,Down and Connor,1630.0,Bonaventure Magennis,http://www.catholic-hierarchy.org/diocese/ddown.html,1640.0
,Romania,Down and Connor,1642.0,Heber MacMahon (McMahon),http://www.catholic-hierarchy.org/diocese/ddown.html,1643.0
,Romania,Down and Connor,1647.0,Arthur Magennis,http://www.catholic-hierarchy.org/diocese/ddown.html,1653.0
,Romania,Down and Connor,1671.0,Daniel Mackey,http://www.catholic-hierarchy.org/diocese/ddown.html,1673.0
,Romania,Tuam,1257.0,Walter de Salerno,http://www.catholic-hierarchy.org/diocese/dtuam.html,1258.0
,Romania,Tuam,1441.0,John Burke,http://www.catholic-hierarchy.org/diocese/dtuam.html,1450.0
,Romania,Tuam,1450.0,Donat O’Muregeid,http://www.catholic-hierarchy.org/diocese/dtuam.html,1485.0
"William Brooke Joyce (24 April 1906 – 3 January 1946), nicknamed Lord Haw-Haw, was an American-born, Anglo-Irish Fascist politician and Nazi propaganda broadcaster to the United Kingdom during World War II. He took German citizenship in 1940. He was convicted of one count of high treason in 1945 and sentenced to death. The Court of Appeal and the House of Lords upheld his conviction. He was hanged on 3 January 1946, making him the last person to be executed for treason in the United Kingdom. (Theodore Schurch was hanged the following day, but for the crime of treachery rather than treason.)William Brooke Joyce was born on Herkimer Street in Brooklyn, New York,[2] United States. His father was Michael Francis Joyce (9 December 1866 – 19 February 1941) an Irish Catholic from a family of farmers in Ballinrobe, County Mayo, who had taken United States citizenship on 25 October 1894. His mother was Gertrude Emily Brooke, who although born in Shaw and Crompton, Lancashire, England, was from a well-off Anglican Anglo-Irish family of medical practitioners associated with County Roscommon.A few years after William's birth, the family returned to Salthill, Galway, permanently. Joyce attended Coláiste Iognáid, a Jesuit school in Galway (from 1915–21). Joyce's mother was strongly Anglocentric and despite tensions with her father for marrying a Roman Catholic, remained staunchly Protestant and Unionist herself, hostile to Irish nationalism. Joyce's father bought up houses and rented some to the Royal Irish Constabulary (RIC).It was during the Irish War for Independence that Joyce was recruited by Capt. Patrick William Keating as a courier for British Army intelligence in Galway, then fighting against the Irish Republican Army.[3][4] He was known to have hung around with Black and Tans at Lenaboy Castle, which reportedly resulted in the Irish Republican Army dispatching a volunteer, Michael Molloy, to murder Joyce on his way home from school in December 1921, although minors were normally excluded from being executed by the IRA, usually being expelled or ostracised. Joyce reputedly survived only because his father had moved his family to another house on a different route. Capt. Keating arranged for William Joyce to be mustered into the Worcester Regiment soon after, taking him out of the dangerous situation in Ireland to Norton Barracks. A few months later he was discharged when it was found out he was underage.[5]",Romania,Tuam,1485.0,William John Joyce,http://www.catholic-hierarchy.org/diocese/dtuam.html,1501.0
,Romania,Tuam,1503.0,Peter Pinson,http://www.catholic-hierarchy.org/diocese/dtuam.html,
,Romania,Tuam,1506.0,Maurice O’Fihely,http://www.catholic-hierarchy.org/diocese/dtuam.html,1513.0
,Romania,Tuam,1514.0,Thomas O’Mullaly,http://www.catholic-hierarchy.org/diocese/dtuam.html,1536.0
,Romania,Tuam,1538.0,Arthur O’Frigil (Friel),http://www.catholic-hierarchy.org/diocese/dtuam.html,1555.0
,Romania,Tuam,1555.0,Christopher Bodykin,http://www.catholic-hierarchy.org/diocese/dtuam.html,1573.0
"A graduate of the Collegium Germanicum in Rome, he was appointed Archbishop of Tuam on 17 October 1580. On his arrival in Ireland, he was thrown into prison, but managed to escape and made his way to Spain. He eventually took refuge in Lisbon, Portugal, where he died in February 1583 and was buried in the church of São Roque.[1][2][3]",Romania,Tuam,1580.0,Nicholas Skerrett,http://www.catholic-hierarchy.org/diocese/dtuam.html,1583.0
,Romania,Tuam,1586.0,Miler O’Higgins,http://www.catholic-hierarchy.org/diocese/dtuam.html,1590.0
,Romania,Tuam,1591.0,James O’Healy,http://www.catholic-hierarchy.org/diocese/dtuam.html,1595.0
"Flaithrí Ó Maolchonaire was born in the townland of Figh, civil parish of Tibohine, barony of Frenchpark, County Roscommon.[1] His father and mother were Fíthil and Onóra Ó Maolchonaire. Two other sons survived to adulthood, Maoilechlainn and Firbisigh. They belonged to a well-known family of historians and poets whose principal estate was at Cluain Plocáin (Ballymulconry), civil parish of Kiltrustan, County Roscommon. Flaithrí was brought up in the family profession.He studied for the priesthood at Salamanca, entering the Irish college founded in 1592. Ó Maolchonaire first studied the liberal arts and philosophy. On 10 December 1594, he was in the third year of his studies at Salamanca. A year earlier he had translated into Irish a short Castilian catechism by Jerónimo de Ripalda SJ. The original is a simple catechetical work written in Aristotelian master-pupil dialogue. According to Mícheál Mac Craith, Ó Maolchonaire's translation pointedly referred to the Irish as Eirinnach rather than Gaedheal.[2]After five years at the Salamanca Irish college, Ó Maolchonaire left to join the Franciscan province of Santiago. Aodh Mac Cathmhaoil was among his classmates in the Salamanca Franciscan friary. They and nine of their peers in the Santiago province were later raised to the episcopacy, an unprecedented development in the history of the order. In a memorial of 1606, Francisco Arias Dávila y Bobadilla, conde de Puñonrostro, stated that Ó Maolchonaire was ordained after taking the habit of the friars minor.[3]At the height of the Nine Years' War, Flaithrí Ó Maolchonaire sailed to Ireland where he served as a confessor and preacher to troops under the command of Hugh O'Neill and Red Hugh O'Donnell. In 1601, they requested a bishopric for Ó Maolchonaire 'in recognition of his diligence, commending his sound judgment on Irish affairs.'[4] After the disaster of Kinsale in 1601, Ó Maolchonaire accompanied O'Donnell to Spain as his confessor and adviser, hoping to see a renewal of Spanish military intervention in Ireland.",Romania,Tuam,1609.0,Florence Conry,http://www.catholic-hierarchy.org/diocese/dtuam.html,1629.0
,Romania,Tuam,1630.0,Malachy O’Queely,http://www.catholic-hierarchy.org/diocese/dtuam.html,1645.0
,Romania,Tuam,1647.0,John de Burgh,http://www.catholic-hierarchy.org/diocese/dtuam.html,1667.0
"On 10 July 1430, Marino Contarini was appointed during the papacy of Pope Martin V as Bishop of Kotor.[2][3]
On 19 November 1453, he was appointed during the papacy of Pope Nicholas V as Bishop of Treviso.[1][3]
He served as Bishop of Treviso until his death in 1455.[1][3]",Montenegro,Kotor (Cattaro),1430.0,Marino Contarini,http://www.catholic-hierarchy.org/diocese/dkoto.html,1453.0
